order_id,product_id,qty,unit_price,cogs
134070,141,1,21.14,15.07
134071,9,1,81.88,42.0
134072,198,1,40.04,31.14
134072,110,1,75.42,49.26
134073,34,1,57.32,33.75
134074,51,1,18.08,11.53
134075,85,1,54.96,45.48
134075,57,1,29.73,17.73
134075,129,1,42.08,20.27
134075,183,1,23.61,16.37
134076,97,1,151.55,103.27
134076,140,1,97.0,59.03
134076,179,2,92.54,54.7
134077,179,1,99.78,58.94
134077,106,1,157.63,95.42
134078,152,1,38.6,26.69
134078,138,2,113.04,76.32
134079,196,1,125.29,60.21
134080,100,1,22.47,15.79
134081,26,1,36.37,24.51
134082,100,1,23.95,15.99
134083,52,1,42.75,20.67
134084,22,2,37.59,27.04
134084,146,1,20.62,10.18
134084,170,1,17.42,10.92
134085,12,2,95.08,45.25
134086,127,3,92.1,50.22
134087,121,1,254.29,174.11
134088,44,1,159.16,97.55
134089,186,1,35.7,18.34
134090,158,1,46.23,32.98
134090,115,3,52.38,34.38
134091,193,1,26.58,19.37
134091,101,3,52.42,38.46
134091,45,1,316.3,211.28
134092,30,1,49.04,32.05
134093,139,1,149.47,89.66
134093,29,1,22.9,12.58
134093,113,1,130.59,82.99
134094,126,1,31.99,23.47
134094,44,1,171.77,97.51
134095,9,2,91.35,41.59
134096,76,1,256.49,196.41
134096,106,1,143.24,94.71
134097,17,1,34.83,21.75
134098,81,1,88.17,57.1
134098,126,1,32.58,25.38
134098,50,1,28.46,15.06
134099,68,1,391.13,228.93
134099,125,1,39.95,23.51
134100,128,1,40.67,22.88
134101,33,1,26.34,19.33
134101,68,1,363.06,225.4
134101,32,2,26.04,20.56
134101,113,1,136.65,79.18
134102,9,2,86.69,41.9
134103,4,2,119.64,86.45
134103,87,1,33.67,23.06
134103,77,1,39.72,25.09
134103,117,1,131.63,64.71
134104,171,1,24.27,19.34
134104,8,1,65.88,40.45
134105,111,2,38.52,28.19
134105,200,1,18.28,11.03
134105,14,1,81.23,56.46
134106,8,1,65.3,41.53
134107,143,1,48.62,40.51
134107,193,3,25.14,19.25
134108,178,2,53.75,37.89
134108,169,1,30.0,16.25
134108,183,1,23.25,15.47
134109,39,1,37.51,17.0
134109,45,1,276.95,207.42
134110,5,1,78.64,44.41
134110,3,1,26.88,14.55
134111,9,1,89.97,44.2
134112,169,2,28.14,16.54
134113,4,3,124.48,89.57
134114,116,1,106.85,61.14
134115,133,1,60.03,32.56
134115,30,1,47.89,34.17
134115,3,1,26.75,14.43
134116,126,1,35.38,23.76
134117,72,1,32.27,24.23
134117,19,1,55.32,41.88
134117,39,2,34.54,17.07
134118,39,1,38.75,17.51
134118,191,1,349.27,199.49
134119,134,2,117.07,59.44
134119,136,1,40.81,22.88
134119,45,1,313.89,210.33
134119,130,1,49.81,24.76
134120,145,2,51.8,34.56
134121,185,1,133.21,78.6
134121,138,1,123.7,76.09
134122,80,1,60.05,42.59
134123,162,1,41.52,30.75
134123,104,1,336.24,197.47
134124,8,1,59.22,42.92
134125,131,1,39.96,25.02
134126,129,1,39.35,20.15
134127,95,1,64.14,31.65
134128,171,1,25.79,18.84
134128,25,1,48.18,31.08
134129,182,1,70.93,40.81
134129,56,1,25.43,17.34
134129,39,1,38.29,18.47
134130,171,1,28.16,19.3
134131,153,1,25.05,15.26
134131,193,1,25.67,20.71
134131,22,1,39.14,27.99
134132,77,1,36.77,25.22
134132,54,1,37.07,26.39
134132,20,1,18.88,10.3
134133,188,2,20.71,17.55
134134,7,3,43.0,26.16
134134,91,1,77.87,48.21
134134,163,1,88.11,41.4
134135,47,1,119.37,65.7
134135,43,1,40.21,25.52
134135,62,2,34.16,21.6
134136,61,1,307.96,203.3
134137,46,1,56.07,35.09
134138,164,1,28.76,19.19
134138,195,1,16.38,11.53
134139,99,1,211.32,118.52
134139,181,1,34.62,20.95
134139,36,1,40.21,30.12
134140,38,1,70.91,49.77
134141,145,1,49.95,34.08
134141,118,3,54.25,37.16
134141,108,1,38.86,24.86
134142,194,1,314.35,244.73
134142,139,2,153.48,87.46
134142,2,2,30.42,17.07
134143,27,1,85.59,60.45
134143,119,1,36.43,22.21
134144,26,2,33.02,25.37
134145,168,1,32.34,18.02
134146,101,3,46.1,36.7
134146,6,1,234.85,152.59
134146,56,1,24.45,16.84
134147,130,1,49.41,23.5
134148,30,1,44.39,32.93
134148,163,1,79.32,44.53
134149,22,1,37.3,28.71
134150,62,1,32.89,22.95
134151,16,1,210.33,129.52
134152,39,1,33.62,18.06
134153,111,1,41.9,28.42
134154,89,1,53.32,40.82
134155,133,1,50.18,33.52
134155,39,1,38.54,18.65
134155,128,1,43.6,22.44
134156,122,1,29.62,20.15
134156,97,1,141.48,107.68
134157,96,1,79.32,49.09
134158,32,1,29.97,20.04
134159,101,1,50.75,36.17
134160,140,2,89.62,62.3
134160,167,1,40.05,23.01
134160,179,1,89.57,55.42
134161,173,1,196.01,162.5
134161,183,1,23.73,16.75
134162,59,1,64.13,39.74
134163,154,1,40.5,24.1
134163,171,1,25.88,19.97
134164,22,1,39.49,28.24
134165,101,3,53.9,36.78
134166,40,1,369.85,189.57
134167,5,1,90.22,47.02
134167,92,2,62.91,39.56
134167,61,1,349.09,206.88
134168,79,1,11.56,6.83
134168,24,1,51.0,26.89
134169,197,1,32.21,22.26
134169,127,1,94.32,51.76
134170,156,1,21.81,12.03
134171,176,2,316.44,190.01
134171,41,1,27.6,20.06
134171,148,2,78.28,50.97
134172,132,1,50.55,30.72
134173,39,1,32.15,18.58
134174,32,1,28.21,20.47
134174,125,2,42.6,22.29
134175,60,1,189.85,109.32
134176,101,1,49.33,37.11
134177,128,1,45.76,23.16
134177,16,1,221.94,139.72
134178,146,1,17.38,10.92
134178,88,1,46.61,26.57
134179,179,1,103.01,56.81
134180,75,1,138.89,94.26
134180,55,1,93.31,49.87
134180,68,1,417.11,233.41
134180,109,1,36.09,23.14
134181,192,1,86.4,51.49
134181,46,1,48.36,37.41
134182,74,1,109.03,67.19
134183,173,1,212.79,160.26
134183,56,1,21.7,16.68
134183,139,1,157.82,86.64
134184,9,1,78.03,42.84
134185,18,1,150.67,83.97
134186,73,1,97.82,69.17
134187,125,1,42.52,21.49
134188,164,1,34.2,18.39
134188,103,1,46.46,37.18
134189,139,1,141.55,85.01
134189,132,1,53.41,29.64
134190,127,2,90.88,53.55
134190,119,1,32.55,20.68
134191,199,1,44.94,33.46
134192,13,1,35.37,25.59
134192,10,1,81.06,47.88
134193,120,1,337.69,208.47
134194,153,1,24.89,14.9
134194,109,1,36.27,23.26
134194,79,1,12.04,6.82
134195,167,1,37.62,23.01
134195,8,1,62.53,40.46
134196,69,1,25.32,17.82
134197,9,2,87.9,44.15
134198,46,1,54.4,37.32
134199,180,2,55.12,26.5
134199,154,1,38.72,23.74
134199,90,1,114.09,79.74
134199,163,2,74.08,43.28
134200,46,1,56.01,37.11
134200,82,1,29.66,16.37
134200,44,1,179.29,104.12
134201,176,1,314.57,187.81
134201,138,1,107.18,69.73
134202,13,1,41.09,25.01
134203,108,1,40.42,23.48
134204,151,1,44.89,35.07
134205,30,1,47.47,32.13
134205,148,1,91.37,48.4
134205,163,1,89.79,43.0
134206,151,1,52.15,35.77
134206,163,1,80.92,41.44
134206,175,1,54.8,40.24
134206,71,1,22.21,15.81
134207,15,1,55.03,35.66
134207,17,1,29.86,21.65
134208,155,1,47.04,29.11
134208,7,1,38.48,25.61
134209,52,1,38.83,21.03
134209,162,1,45.41,29.37
134210,29,2,22.78,12.73
134210,161,1,33.57,20.44
134210,174,1,16.39,9.45
134211,116,1,118.32,61.28
134211,49,1,242.62,153.11
134212,39,1,37.5,17.07
134212,15,1,60.93,37.88
134213,124,2,42.7,29.35
134214,125,1,42.92,21.7
134215,64,1,85.06,53.76
134216,68,1,385.18,230.69
134217,9,1,83.27,44.16
134218,178,1,52.03,37.63
134218,102,1,54.86,38.31
134219,38,1,73.22,50.32
134220,3,1,31.24,15.54
134221,162,1,43.03,28.49
134221,191,1,350.18,216.37
134222,190,2,51.97,31.56
134223,184,1,155.73,110.36
134223,183,1,23.86,15.75
134224,138,2,122.66,72.8
134225,109,1,37.78,24.4
134226,154,1,42.55,22.75
134226,200,1,21.92,11.35
134227,180,1,53.23,27.47
134228,28,1,334.16,224.63
134229,184,1,187.53,109.74
134230,92,1,59.26,41.59
134230,99,1,200.06,120.4
134230,183,1,23.8,16.83
134231,11,1,34.66,24.9
134231,69,1,22.84,17.36
134232,50,1,25.5,14.83
134233,161,1,36.16,20.45
134234,67,1,304.78,204.42
134235,52,1,38.11,20.85
134236,98,1,344.34,209.8
134236,14,1,80.7,56.88
134237,44,1,179.61,102.81
134238,95,2,57.07,32.0
134238,198,2,42.51,30.86
134238,1,1,29.05,18.83
134238,78,1,36.26,27.64
134239,7,1,40.02,25.45
134239,72,1,36.28,24.23
134240,167,2,37.23,21.91
134240,90,1,104.37,76.75
134241,189,1,36.08,22.22
134242,9,1,90.2,41.82
134243,4,1,142.67,93.29
134243,71,1,21.27,15.89
134244,136,1,39.63,22.29
134244,186,1,35.01,19.66
134244,58,1,321.22,258.09
134245,4,1,120.98,86.78
134246,186,1,38.78,18.25
134247,200,1,19.09,10.94
134248,61,3,325.48,213.39
134249,160,2,99.68,61.4
134249,107,1,48.56,32.38
134250,86,2,51.58,29.13
134251,95,1,63.44,33.08
134251,52,2,41.38,21.08
134251,179,2,89.33,56.06
134252,138,1,119.33,70.28
134252,187,1,77.08,36.92
134252,173,1,197.94,161.35
134253,60,1,197.29,103.45
134254,17,1,31.88,20.9
134255,173,1,215.99,158.94
134255,75,1,139.61,94.67
134256,128,2,40.65,22.35
134257,13,2,37.23,25.27
134257,95,2,58.61,31.62
134257,191,1,344.85,209.26
134258,112,1,77.39,51.33
134258,132,1,55.9,29.57
134259,124,1,38.27,29.29
134259,129,1,40.08,20.56
134260,171,1,27.98,19.48
134260,21,1,112.49,54.92
134261,159,1,42.08,28.86
134261,17,1,32.46,19.95
134262,164,1,30.91,18.11
134262,114,1,38.93,19.41
134262,82,2,33.01,17.36
134263,191,1,310.02,210.6
134264,191,1,299.15,201.78
134265,90,1,122.54,77.81
134265,28,1,333.4,227.95
134266,143,1,49.88,38.06
134267,65,1,88.68,50.71
134267,154,1,38.69,23.69
134268,39,1,36.83,17.3
134268,82,2,33.92,16.55
134269,94,2,59.34,42.32
134269,146,1,20.92,10.26
134270,123,1,140.24,100.5
134271,141,2,23.16,14.58
134271,54,1,40.55,27.39
134271,107,1,50.48,32.23
134272,31,2,110.46,74.98
134273,117,1,119.13,62.65
134273,177,1,39.94,28.42
134274,98,1,326.78,214.53
134274,15,1,60.6,35.08
134274,81,1,90.12,56.3
134275,168,1,34.38,19.25
134275,19,1,55.65,41.13
134276,187,1,75.77,37.4
134276,14,1,92.69,58.54
134277,73,1,97.05,71.29
134277,50,1,26.12,14.37
134278,45,1,280.45,208.09
134279,105,1,38.04,20.39
134280,181,2,31.58,20.63
134280,74,1,107.5,68.08
134281,100,1,20.9,15.99
134281,34,1,52.51,34.52
134282,5,3,89.52,45.17
134283,21,1,116.4,56.27
134284,168,1,38.06,19.35
134285,36,1,41.78,31.43
134286,109,1,33.47,24.05
134287,65,1,88.85,49.61
134287,191,1,300.66,210.7
134288,150,1,11.55,6.84
134288,33,3,25.91,19.21
134289,45,1,298.24,194.66
134289,186,1,34.27,17.96
134290,156,1,22.36,12.42
134290,101,1,49.35,38.45
134291,17,1,32.9,20.11
134292,183,1,26.25,15.69
134292,39,1,35.97,17.29
134292,121,1,229.05,162.58
134293,76,1,299.03,183.14
134293,32,1,29.45,19.78
134293,194,1,377.84,257.26
134294,175,2,56.97,42.57
134295,122,2,30.95,19.07
134296,114,1,37.18,19.72
134296,17,1,34.85,21.6
134297,75,1,147.1,96.14
134297,69,2,26.53,17.45
134298,163,1,76.33,43.77
134299,74,1,94.42,67.46
134299,32,1,25.85,20.11
134299,148,1,89.94,47.51
134299,138,1,109.62,70.26
134300,18,2,153.88,83.56
134300,198,1,46.45,29.07
134300,51,1,15.48,11.29
134300,174,1,17.06,9.24
134301,66,3,15.08,10.56
134301,147,3,30.63,17.12
134302,111,1,38.36,28.44
134303,76,3,281.13,191.0
134304,87,1,31.23,23.61
134305,26,1,33.61,23.67
134306,52,1,44.75,21.95
134306,100,1,21.44,15.42
134306,93,2,31.4,15.33
134306,3,3,29.17,15.14
134307,33,1,29.63,20.71
134308,198,1,46.64,30.48
134309,200,1,19.42,10.93
134310,115,3,50.33,33.92
134310,195,1,16.39,10.54
134311,96,1,86.6,50.84
134312,46,1,54.01,34.82
134313,64,1,77.61,50.58
134314,32,1,29.75,20.49
134315,136,2,39.43,23.54
134316,95,1,62.09,30.52
134317,95,2,54.32,31.39
134318,129,1,41.83,21.61
134319,16,1,186.18,135.81
134319,94,2,62.67,42.5
134320,184,1,159.92,108.59
134321,164,1,30.92,17.78
134322,104,1,342.8,187.88
134322,173,2,220.11,157.49
134322,31,1,119.66,74.93
134323,42,1,59.79,37.3
134323,150,2,12.27,6.64
134323,170,1,18.22,10.98
134324,121,1,237.63,164.78
134325,128,1,43.52,22.42
134326,136,1,40.06,23.66
134327,147,1,27.13,18.3
134327,10,1,75.11,50.41
134328,70,3,23.17,15.7
134329,161,1,32.56,21.15
134330,140,1,82.26,62.56
134330,147,1,28.73,18.28
134331,115,3,53.35,33.36
134331,2,3,32.9,16.74
134332,187,3,76.81,38.1
134333,178,2,61.28,35.97
134333,43,2,39.98,24.32
134333,197,2,30.46,20.98
134333,196,1,124.79,63.68
134334,136,2,41.01,22.42
134335,120,1,350.82,219.93
134335,136,1,42.9,23.78
134336,96,1,76.75,46.84
134337,195,1,15.7,10.96
134338,111,1,37.89,29.05
134339,105,1,35.02,19.92
134339,75,1,156.49,95.2
134340,177,1,39.48,26.96
134340,116,2,104.44,64.11
134341,30,1,51.47,33.48
134341,166,2,210.69,140.35
134342,80,1,54.23,42.39
134343,81,1,87.99,56.81
134344,108,1,37.43,23.37
134344,34,1,51.11,32.59
134345,107,1,47.4,32.29
134346,152,2,39.25,26.64
134347,199,1,44.24,33.43
134347,9,1,76.83,45.22
134348,124,2,36.09,28.5
134349,37,1,66.42,52.48
134349,151,1,51.99,33.41
134350,86,1,52.13,31.15
134351,191,2,329.9,206.3
134352,152,2,40.13,24.4
134352,28,1,314.1,211.82
134352,127,1,83.99,53.03
134353,5,1,82.43,44.92
134354,107,1,42.52,32.02
134355,133,1,60.25,33.5
134355,57,1,27.71,16.66
134355,176,1,308.43,198.38
134356,181,1,36.19,20.68
134357,124,1,37.79,28.61
134357,3,2,28.74,14.87
134358,138,1,108.55,72.77
134359,42,1,53.54,38.38
134359,178,1,59.23,34.87
134359,72,2,31.83,26.56
134359,15,1,57.43,36.87
134360,40,1,376.69,187.12
134360,119,1,33.33,21.09
134361,117,1,123.35,64.04
134361,67,1,349.44,207.52
134362,181,1,35.62,20.94
134362,139,1,142.28,88.15
134363,119,1,34.76,21.58
134364,194,1,372.99,256.83
134365,113,3,138.51,81.6
134366,156,1,19.58,12.53
134366,133,1,52.93,32.79
134367,106,1,137.43,93.41
134368,196,1,103.66,59.58
134368,122,2,30.78,20.35
134369,22,1,42.77,26.6
134370,73,1,85.54,68.27
134370,72,1,33.29,26.16
134371,137,1,20.11,10.32
134372,157,1,21.33,11.74
134373,138,1,124.33,74.33
134373,161,2,36.17,21.21
134373,131,1,41.86,26.44
134374,40,1,382.16,197.96
134375,143,1,55.06,40.94
134376,155,1,47.22,29.38
134376,64,2,89.69,53.73
134377,119,1,35.13,20.99
134377,89,2,56.92,37.32
134377,188,3,23.8,17.32
134378,94,1,62.77,42.0
134378,104,3,326.29,194.8
134379,170,1,17.92,10.85
134380,170,1,18.11,10.61
134380,106,2,143.95,96.59
134381,136,1,44.3,23.52
134382,27,1,83.09,58.94
134383,62,2,34.02,21.74
134383,21,1,120.86,56.95
134383,85,1,57.82,45.43
134384,4,1,140.21,88.23
134384,77,2,37.32,24.19
134385,133,1,54.61,33.62
134385,197,2,31.18,22.0
134386,126,1,33.82,23.77
134387,67,1,316.96,206.4
134387,34,3,49.23,34.2
134388,190,1,49.79,33.47
134388,154,1,39.62,22.0
134388,17,1,33.53,21.25
134389,148,1,83.84,50.74
134389,131,1,37.01,24.46
134390,176,2,350.42,195.25
134390,84,1,98.11,53.93
134390,194,1,359.22,246.72
134390,54,1,37.24,27.2
134391,192,1,89.26,53.19
134392,153,2,22.88,14.39
134393,142,2,97.59,57.34
134393,173,1,202.57,164.51
134394,101,1,53.15,38.0
134395,89,1,55.64,39.27
134395,26,1,36.57,25.36
134395,41,1,27.67,19.87
134396,157,3,21.37,11.39
134397,108,1,42.29,23.57
134398,36,1,41.8,31.46
134398,44,1,187.18,97.52
134399,81,1,87.9,53.53
134400,173,1,206.68,161.0
134400,35,3,93.93,67.43
134400,129,1,36.84,21.05
134401,153,1,21.89,14.54
134402,24,1,55.4,28.37
134402,178,2,56.83,36.19
134403,99,2,219.73,118.85
134404,170,1,19.61,11.28
134405,128,1,41.56,24.2
134406,22,2,43.41,26.98
134407,121,3,236.7,176.42
134408,74,1,113.87,67.15
134408,125,3,42.2,21.4
134409,41,1,25.73,20.02
134410,65,2,104.03,49.59
134410,45,1,274.26,211.69
134411,76,1,308.81,187.06
134412,159,1,41.37,28.01
134413,135,1,39.32,21.43
134414,139,2,142.06,86.51
134415,77,1,37.2,25.34
134415,87,1,30.46,21.74
134415,141,1,22.42,15.09
134416,122,1,29.02,19.81
134416,10,2,79.26,49.53
134416,11,1,33.57,24.98
134417,87,1,35.6,22.5
134417,108,1,42.76,24.47
134418,1,1,25.16,19.16
134418,69,2,22.62,16.9
134418,183,1,23.72,16.4
134418,11,1,35.14,24.33
134419,69,1,25.2,17.21
134420,149,1,211.62,162.67
134420,164,2,34.4,18.65
134421,127,1,84.2,50.92
134421,166,1,202.51,145.13
134422,8,2,60.62,39.43
134423,103,1,50.21,36.48
134424,124,1,39.61,28.0
134425,163,1,87.82,44.03
134426,167,1,41.75,23.54
134426,125,1,38.35,22.09
134427,15,1,54.65,38.44
134427,172,1,21.59,14.67
134427,149,1,225.95,151.12
134428,78,1,35.96,28.79
134429,189,2,32.89,22.89
134430,83,3,86.94,48.48
134431,72,1,36.04,24.93
134431,194,1,342.73,265.34
134432,26,1,39.11,23.79
134433,188,1,23.73,16.57
134434,78,2,37.56,27.64
134434,197,1,28.33,21.38
134434,41,3,27.78,18.58
134434,160,1,101.43,62.64
134435,81,1,79.98,53.7
134435,22,1,39.86,26.87
134436,164,1,33.55,18.95
134436,105,1,39.51,20.58
134436,27,1,91.85,58.64
134437,33,1,27.55,20.58
134437,93,1,31.21,15.53
134438,185,1,134.05,80.51
134439,116,2,119.62,61.57
134440,101,1,45.97,38.88
134441,30,1,47.73,32.5
134442,26,2,39.56,24.13
134443,195,1,15.64,10.8
134444,7,1,42.85,26.45
134445,198,1,42.23,29.42
134446,168,2,35.02,17.74
134447,66,2,17.42,10.28
134448,51,1,17.81,11.5
134449,43,1,42.05,26.56
134449,185,1,132.52,78.25
134450,116,1,118.9,64.4
134451,45,1,322.01,212.49
134452,102,1,62.69,38.29
134452,128,1,44.36,24.11
134452,4,1,129.82,86.91
134452,24,1,54.88,28.45
134453,83,1,90.94,48.2
134453,120,1,346.09,214.6
134454,27,1,78.78,58.07
134454,23,1,14.32,7.59
134455,2,1,31.81,16.24
134456,54,2,39.5,26.57
134456,103,1,47.42,37.03
134456,145,1,50.18,33.86
134457,114,1,34.23,19.56
134457,77,1,41.9,25.31
134457,137,1,17.14,10.04
134457,195,1,16.72,11.25
134458,141,1,20.8,15.16
134458,125,1,41.99,21.55
134458,63,1,46.82,26.3
134458,49,1,202.86,152.2
134459,26,1,34.26,23.51
134459,121,1,225.31,169.97
134460,74,1,95.32,69.08
134460,19,2,60.43,42.5
134461,83,1,80.33,48.49
134462,55,2,93.7,47.47
134463,106,2,132.62,96.99
134464,103,1,47.96,34.98
134464,48,1,35.4,24.16
134464,75,1,154.78,89.52
134464,196,1,106.88,61.19
134465,3,3,27.0,14.33
134465,97,1,140.41,105.02
134465,83,1,94.13,52.32
134465,118,1,57.48,37.92
134466,154,2,42.28,23.25
134466,48,1,39.54,24.51
134466,107,1,43.36,32.01
134466,88,1,44.27,24.94
134467,1,1,29.45,20.05
134467,28,1,310.26,230.94
134467,123,1,140.78,98.48
134467,6,1,226.74,144.11
134468,111,1,42.36,29.37
134468,117,1,117.08,65.17
134468,147,2,28.69,17.96
134468,103,2,49.53,35.96
134469,169,1,30.36,16.78
134469,43,1,44.43,24.99
134470,127,1,82.21,49.42
134471,124,1,42.65,29.07
134471,88,1,47.58,25.02
134472,52,1,39.57,22.12
134472,197,2,32.56,21.93
134473,170,2,17.96,11.55
134474,44,1,158.44,105.13
134474,21,1,121.75,56.62
134475,68,1,391.02,220.86
134475,99,1,219.08,123.3
134475,54,1,38.64,27.5
134475,171,2,26.18,20.19
134476,106,1,136.22,97.73
134477,15,1,61.66,35.58
134478,174,1,14.36,9.2
134478,63,1,44.2,26.62
134479,91,1,81.49,49.34
134480,122,1,31.15,19.73
134480,50,1,29.28,13.94
134480,164,1,33.43,19.18
134481,50,2,29.03,15.2
134482,71,1,19.17,15.58
134483,22,1,43.85,26.45
134483,150,1,12.18,6.87
134484,167,1,41.35,23.27
134485,83,1,89.1,50.47
134485,65,2,94.52,52.52
134485,138,1,126.03,71.77
134485,195,1,16.03,11.53
134486,152,1,43.39,25.6
134487,117,1,119.47,65.16
134487,131,1,37.38,26.25
134488,97,2,140.9,103.03
134489,157,1,21.79,11.89
134490,96,1,78.22,50.24
134491,184,1,167.71,112.83
134491,60,1,208.24,102.6
134491,107,3,49.86,31.67
134492,159,1,44.32,30.36
134493,62,1,31.42,23.04
134494,149,1,242.16,156.71
134494,136,1,41.01,24.01
134495,88,2,47.14,24.67
134495,164,1,28.8,17.62
134496,43,2,41.55,24.65
134497,54,1,41.46,27.74
134498,106,1,151.04,95.91
134499,192,3,90.16,53.91
134499,60,1,207.57,109.37
134500,55,2,93.66,49.9
134500,167,2,38.78,22.92
134500,51,1,16.42,11.78
134501,37,1,76.33,53.76
134502,60,1,182.01,106.57
134502,198,2,43.9,31.69
134503,29,1,23.74,13.7
134504,65,1,95.86,51.96
134505,182,2,79.47,40.91
134506,55,3,93.74,49.3
134506,71,1,21.2,15.14
134506,83,1,79.65,50.31
134507,162,1,42.67,30.59
134508,100,1,22.12,16.28
134508,92,1,62.78,40.34
134509,3,1,31.84,15.03
134510,27,1,78.77,59.98
134510,197,1,33.83,21.94
134510,170,2,19.54,10.8
134511,130,1,45.87,23.2
134511,198,1,44.19,31.17
134511,168,1,36.84,18.2
134511,56,1,23.13,17.44
134512,55,1,93.17,50.2
134513,90,1,115.02,74.79
134514,182,1,74.36,41.45
134514,87,1,32.85,22.13
134515,163,3,81.41,41.37
134516,85,2,61.07,43.37
134516,131,1,35.57,26.24
134516,29,1,24.26,12.95
134516,130,1,45.91,24.6
134517,20,1,19.31,10.51
134517,126,1,32.34,23.75
134518,196,1,110.07,62.93
134518,23,1,13.38,7.99
134519,113,2,148.44,77.85
134520,108,2,41.65,23.57
134521,10,1,74.14,48.58
134522,149,1,241.67,157.3
134523,186,1,38.18,18.99
134524,194,1,349.13,253.12
134525,193,2,25.74,21.02
134525,141,1,23.23,15.55
134526,98,1,382.92,220.69
134527,123,1,137.3,94.31
134527,19,1,59.93,41.44
134528,94,1,58.57,43.4
134529,70,1,21.74,16.17
134529,166,1,202.78,138.44
134529,50,2,25.5,15.28
134530,130,1,46.62,24.01
134530,26,1,33.28,23.38
134530,83,1,82.98,49.38
134531,32,1,27.6,19.47
134532,4,1,144.89,87.72
134532,95,1,63.2,31.46
134533,62,1,29.94,23.02
134534,85,2,54.74,42.97
134535,184,1,188.71,110.0
134535,112,2,79.89,50.79
134535,27,3,79.15,63.0
134536,48,2,40.14,22.83
134537,155,1,46.31,30.51
134537,154,1,38.46,22.66
134537,55,1,88.39,47.71
134538,20,1,19.26,10.62
134538,107,1,48.12,30.33
134538,47,2,118.81,69.51
134538,165,1,84.65,58.06
134539,136,2,40.31,24.08
134540,144,2,12.95,7.34
134540,61,1,300.24,210.43
134540,25,1,50.24,31.18
134541,58,1,323.83,254.47
134541,23,2,14.66,7.94
134542,144,1,11.77,7.49
134542,181,1,31.64,20.98
134542,119,1,38.64,22.08
134542,79,1,11.44,6.84
134543,4,1,126.74,89.8
134544,2,1,33.44,17.37
134544,47,1,100.4,66.49
134545,167,1,40.56,22.75
134546,24,3,54.51,26.79
134547,8,1,64.05,41.21
134548,80,1,56.28,42.47
134548,75,1,151.61,89.62
134548,67,1,349.89,197.63
134549,181,2,35.94,20.13
134550,6,1,252.33,150.36
134550,112,1,70.56,49.12
134551,25,1,49.21,29.62
134552,77,1,39.2,24.89
134553,52,1,36.9,20.58
134554,57,1,28.92,17.02
134554,167,1,39.55,23.29
134555,73,1,93.59,69.72
134556,47,3,112.0,69.08
134557,49,1,233.95,166.31
134558,172,1,23.81,14.12
134559,91,1,82.56,48.26
134559,196,1,113.17,63.45
134560,90,1,121.43,78.23
134560,93,1,31.08,15.12
134560,25,1,47.79,30.39
134561,135,1,42.55,21.12
134561,60,1,186.57,107.15
134562,19,1,63.99,41.39
134563,131,1,39.41,24.91
134563,93,1,32.22,14.27
134564,97,1,132.21,104.95
134565,170,1,20.09,11.08
134566,22,1,44.48,27.21
134566,127,1,96.1,50.66
134567,13,1,35.61,26.62
134568,112,2,70.15,52.03
134569,153,2,25.46,15.46
134569,89,1,55.51,39.3
134570,187,1,64.45,37.99
134571,164,1,33.19,19.37
134571,63,1,47.39,27.66
134571,176,1,328.61,201.62
134571,90,1,121.49,82.21
134572,44,3,159.61,96.45
134573,136,2,45.01,24.26
134574,146,1,18.7,10.82
134575,57,1,30.74,17.17
134576,14,1,88.58,60.02
134577,109,2,34.46,23.82
134578,82,1,27.99,16.86
134579,158,1,41.59,31.77
134579,199,1,50.09,33.85
134580,93,2,27.67,14.17
134581,25,1,53.37,29.2
134581,169,2,28.72,16.21
134582,181,1,34.31,19.14
134583,168,1,37.21,19.52
134583,149,1,229.75,149.81
134583,16,1,213.52,135.79
134584,71,1,18.48,15.14
134585,199,2,47.7,31.86
134586,52,1,41.4,22.05
134586,168,1,34.04,18.16
134587,11,1,37.61,25.44
134587,15,2,57.84,38.14
134588,88,1,47.03,25.73
134589,44,3,180.73,105.81
134590,7,3,42.0,25.65
134591,84,2,94.25,54.25
134592,164,1,31.21,18.86
134593,151,1,44.33,34.73
134594,82,1,32.31,17.45
134594,186,1,37.66,19.63
134594,31,2,124.24,69.7
134595,124,1,36.27,29.61
134595,24,2,55.65,28.0
134595,163,1,81.1,43.16
134596,78,2,35.82,28.15
134596,158,1,47.7,33.0
134597,63,2,40.03,25.88
134597,102,1,65.29,39.87
134598,111,1,40.28,29.67
134599,123,1,146.53,102.12
134600,90,1,123.9,79.78
134600,182,1,79.85,40.27
134601,1,1,26.65,18.31
134601,64,1,79.39,49.62
134601,84,1,93.24,51.98
134601,37,3,71.45,50.88
134602,167,1,43.22,21.93
134602,130,2,41.06,25.12
134602,110,2,68.42,54.0
134603,170,1,20.48,11.32
134603,25,1,49.08,29.87
134604,41,1,24.6,18.68
134605,133,1,55.29,35.61
134606,1,1,29.15,19.9
134607,48,2,38.43,22.73
134607,124,3,40.27,29.07
134608,114,2,35.64,19.93
134608,84,1,101.21,54.08
134608,80,1,57.42,43.24
134608,12,1,80.97,48.02
134609,197,1,33.12,20.86
134609,8,1,58.29,39.5
134610,96,1,78.29,50.39
134610,40,2,394.23,199.19
134610,147,3,29.72,17.14
134611,17,1,33.69,20.67
134612,5,1,79.15,43.95
134612,168,1,35.0,19.36
134612,130,1,42.0,23.54
